Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Loyalty_Card_Tenure,Organics_Purchase_Indicator,Total_Spend
6258417,,South East,Tin,41,E,London,10,49,8,0,1
6258581,F,Midlands,Tin,8,B,Midlands,6,54,4,0,1
6259529,,South East,Gold,10,B,London,10,73,1,0,6000
6260586,F,Midlands,Tin,33,D,Midlands,12,47,4,0,1
6261140,,Midlands,Silver,41,E,Wales & West,11,36,1,1,260
6264476,U,South East,Gold,24,C,S & S East,8,57,2,0,6000
6265073,M,Midlands,Silver,19,C,Wales & West,8,47,6,0,3000
6265545,M,South East,Gold,4,A,London,10,42,1,0,6000
6266266,M,Midlands,Silver,32,D,Midlands,8,49,5,0,100001
6266363,U,South East,Platinum,14,B,London,12,75,3,0,2037185
6266975,F,South East,Silver,4,A,S & S East,18,52,8,1,2
6267106,F,Midlands,Silver,4,A,Wales & West,7,68,3,0,3000
6269893,F,Midlands,Silver,14,B,Midlands,10,64,5,0,5000
6271308,F,South East,Gold,12,B,London,6,64,5,0,610764
6271812,F,South East,Tin,48,F,S & S East,6,37,4,1,1
6273947,,Midlands,Silver,41,E,Midlands,10,57,8,0,2000
6276563,,Midlands,Gold,18,C,Midlands,10,60,1,0,6000
6283985,F,Midlands,Gold,2,A,Midlands,15,58,29,0,606011
6284418,F,Midlands,Tin,53,F,Wales & West,,39,8,1,1
6290124,,Midlands,Gold,19,C,Midlands,8,37,5,0,6000
6291058,F,North,Silver,23,C,N West,9,46,3,0,4200
6291538,F,Midlands,Silver,51,F,Midlands,11,23,2,1,700
6291988,M,Midlands,Silver,37,E,Midlands,10,60,11,0,300
6292313,,Scottish,Silver,15,B,N Scot,5,47,4,0,2000
6292437,F,Midlands,Tin,16,C,East,8,44,5,1,1
6293042,F,South East,Gold,33,D,S & S East,10,60,13,0,708039
6293867,M,Midlands,Tin,51,F,Midlands,7,45,,0,1
6294146,U,North,Gold,35,D,Yorkshire,8,70,8,0,6000
6294499,F,Midlands,Tin,8,B,Wales & West,7,62,4,0,1
6302572,U,North,Silver,18,C,N West,7,56,7,0,1000
6306128,M,South East,Tin,50,F,S & S East,5,50,7,0,1
6306810,F,South East,Tin,28,D,London,,35,7,1,1
6307299,M,Scottish,Silver,16,C,Border,7,54,4,0,1000
6308937,F,Midlands,Gold,24,C,Midlands,9,37,3,1,6000
6313558,F,South East,Silver,6,B,S & S East,10,42,5,1,2
6313779,F,North,Platinum,10,B,N West,7,71,22,0,4218367
6326269,F,Scottish,Silver,10,B,C Scotland,12,49,4,0,100
6327540,F,Midlands,Tin,16,C,Wales & West,9,33,9,0,1
6361641,M,Scottish,Silver,18,C,N Scot,,43,5,0,2
6367461,F,South East,Silver,10,B,London,7,49,5,0,1000
6368905,M,Midlands,Gold,33,D,Midlands,13,60,11,1,6000
6369812,M,North,Gold,14,B,N West,9,57,3,0,15000
6370845,,Midlands,Gold,5,B,Wales & West,8,47,1,0,6000
6373151,F,South East,Tin,24,C,London,14,53,4,0,1
6383203,F,Midlands,Gold,51,F,East,5,62,4,0,6000
6383599,F,South East,Tin,51,F,London,8,51,4,0,1
6383742,M,Midlands,Silver,45,E,Midlands,12,67,1,0,1000
6386121,M,South West,Silver,46,F,S West,4,77,2,0,5000
6387071,F,Midlands,Silver,51,F,Midlands,6,,1,0,200
6390390,M,Midlands,Silver,28,D,Midlands,12,50,4,1,600
6392822,F,Midlands,Silver,30,D,East,6,62,4,0,5000
6396070,M,Midlands,Silver,19,C,Wales & West,10,49,6,0,1009
6396348,M,Midlands,Silver,51,F,Wales & West,13,77,7,1,171667
6397905,F,North,Gold,53,F,N West,6,50,1,0,6000
6426166,F,Midlands,Gold,52,F,Wales & West,7,33,4,0,11195
6429653,F,South East,Gold,4,A,London,11,66,6,1,605335
6430031,M,North,Silver,5,B,N East,6,72,10,0,300
6432042,F,North,Silver,52,F,N West,7,74,9,0,1000
6433413,F,North,Gold,47,F,N West,16,56,2,1,6000
6437966,M,Midlands,Gold,16,C,East,10,78,9,0,610532
6438644,F,Midlands,Silver,48,F,East,7,60,3,0,3000
6443214,F,Midlands,Platinum,19,C,East,8,66,9,0,51000
6448119,F,,Silver,45,E,,9,50,5,0,2000
6450598,,Midlands,Tin,50,F,East,,,4,0,1
6452647,F,South East,Tin,51,F,London,6,31,7,1,1
6454038,F,South East,Silver,21,C,London,6,44,1,0,5000
6454836,U,Midlands,Gold,5,B,East,10,54,2,0,6000
6457150,U,South East,Tin,31,D,London,,60,8,0,1
6457320,F,South East,Tin,31,D,S & S East,9,51,5,0,1
6458548,,Midlands,Gold,18,C,Midlands,7,52,3,0,10000
6460186,M,South East,Gold,6,B,S & S East,10,60,3,0,6025
6461867,F,Midlands,Tin,19,C,Wales & West,14,28,7,1,1
6466281,M,North,Platinum,19,C,N West,10,50,4,0,21000
6469116,,South East,Gold,51,F,London,9,59,16,0,5200
6472419,,Midlands,Tin,16,C,East,5,49,4,0,1
6477747,,Midlands,Tin,50,F,Midlands,8,40,5,0,1
6480322,M,North,Silver,19,C,Yorkshire,12,51,5,0,100001
6481787,U,Midlands,Tin,41,E,East,8,,5,0,1
6486401,M,Scottish,Silver,10,B,C Scotland,12,54,8,1,500
6489168,U,South East,Gold,16,C,London,8,35,2,0,6000
6492533,F,South East,Tin,45,E,S & S East,6,48,6,1,1
6493602,M,South East,Silver,19,C,S & S East,10,72,7,0,3000
6497845,M,North,Gold,32,D,N West,8,61,6,0,20000
6499589,F,South West,Tin,30,D,S West,16,55,6,1,1
6500331,F,South East,Tin,51,F,London,,46,5,0,1
6502415,F,South East,Silver,30,D,S & S East,6,,2,0,2000
6502539,,South East,Platinum,3,A,London,12,64,4,0,70000
6503764,M,North,Silver,52,F,Yorkshire,7,66,6,0,4600
6505368,F,Midlands,Tin,34,D,Midlands,2,41,8,0,1
6507360,M,South East,Silver,55,U,London,4,51,5,0,600
6507573,F,North,Silver,35,D,Yorkshire,9,79,8,0,200
6508375,F,South East,Tin,,,London,12,40,9,0,1
6509541,M,North,Silver,2,A,N West,12,78,20,0,1500
6510396,F,South East,Gold,52,F,London,10,53,7,0,605335
6511627,F,Midlands,Tin,27,D,Wales & West,4,32,4,1,1
6511945,M,Midlands,Gold,4,A,Midlands,8,66,7,0,1210532
6513697,F,Scottish,Tin,52,F,C Scotland,13,61,5,1,1
6514545,F,South East,Silver,,,London,4,33,6,1,420
6514731,M,Midlands,Silver,43,E,Midlands,10,46,7,1,2000
6516092,M,North,Tin,51,F,N East,7,56,8,0,1
6516521,F,Midlands,Gold,38,E,Midlands,16,76,2,1,6000
6517803,M,South East,Silver,14,B,London,10,60,16,0,305256
6517978,F,South East,Silver,53,F,London,16,33,4,1,1000
6518125,F,South East,Tin,8,B,London,16,37,8,1,1
6518370,F,South East,Tin,51,F,London,3,,5,0,1
6518648,M,North,Silver,37,E,Yorkshire,8,54,1,0,3000
6518737,U,Midlands,Platinum,17,C,East,7,46,3,0,205484
6519695,F,South East,Silver,14,B,S & S East,12,63,4,1,3350
6520774,M,Midlands,Silver,52,F,Wales & West,11,44,8,1,480
6521886,F,Midlands,Silver,6,B,Wales & West,5,74,8,0,3000
6523951,M,South East,Silver,53,F,S & S East,11,66,18,0,3000
6524052,,Midlands,Tin,32,D,Wales & West,4,47,5,0,1
6524400,F,North,Silver,1,A,N East,9,75,2,0,2000
6526322,F,North,Tin,53,F,Yorkshire,5,45,5,0,1
6528643,M,North,Platinum,18,C,N East,8,66,3,0,2069149
6529526,F,Midlands,Silver,44,E,Midlands,12,69,7,0,1000
6530117,F,North,Silver,47,F,N West,10,28,5,0,3000
6530400,F,Midlands,Gold,8,B,Midlands,8,72,1,0,6000
6530656,F,North,Tin,53,F,Yorkshire,,,5,1,1
6531407,U,South East,Tin,38,E,S & S East,5,45,25,0,1
6531598,M,South East,Tin,21,C,S & S East,11,33,8,0,1
6531954,F,South West,Silver,49,F,S West,12,56,6,0,1800
6532543,M,Midlands,Silver,45,E,East,6,53,5,0,1200
6534988,F,,Tin,13,B,,7,,8,0,1
6535372,F,South East,Silver,51,F,London,11,48,7,0,2600
6538371,,South East,Tin,52,F,London,11,40,9,0,1
6539300,F,Scottish,Tin,54,F,N Scot,17,30,5,1,1
6539572,M,North,Tin,10,B,N West,6,55,4,0,1
6539742,F,North,Tin,,,N West,14,63,8,1,1
6540317,F,Midlands,Silver,25,C,Midlands,7,40,5,1,4000
6541208,F,Scottish,Silver,16,C,C Scotland,12,40,1,1,1200
6541623,M,,Gold,14,B,,6,29,2,0,6000
6542697,,Midlands,Gold,5,B,Wales & West,5,61,5,0,605335
6542883,M,North,Silver,14,B,Yorkshire,10,49,7,0,200
6543782,,South East,Silver,6,B,S & S East,3,46,5,0,400001
6543995,M,North,Tin,38,E,Yorkshire,14,32,8,0,1
6544398,F,South East,Gold,12,B,London,5,66,2,1,12000
6545440,F,North,Gold,4,A,N West,10,75,8,0,910532
6545610,M,Midlands,Silver,34,D,Wales & West,7,58,18,0,3000
6548261,M,Midlands,Gold,51,F,Wales & West,5,79,1,0,6000
6548660,F,Midlands,Silver,19,C,Midlands,6,41,2,0,245795
6550193,U,South East,Silver,27,D,London,11,35,4,0,4000
6550592,F,Midlands,Silver,8,B,Wales & West,8,53,4,0,1680
6551092,M,South West,Silver,23,C,S West,5,49,5,0,2
6551912,M,South East,Tin,52,F,London,8,46,7,0,1
6552595,F,Midlands,Silver,44,E,Midlands,7,59,15,0,49515
6553672,F,Midlands,Gold,44,E,East,12,62,1,0,6000
6554539,M,North,Platinum,27,D,N East,6,74,18,0,24000
6559514,F,South East,Silver,53,F,London,8,38,11,1,90002
6563333,M,Midlands,Silver,24,C,East,7,35,4,1,1500
6564372,,Midlands,Silver,25,C,East,10,51,5,0,1800
6564992,M,South East,Tin,22,C,S & S East,7,50,5,0,1
6566138,F,Midlands,Tin,,,Ulster,7,40,5,1,1
6566472,M,Midlands,Silver,35,D,Midlands,10,40,1,0,600
6566707,F,Midlands,Tin,27,D,Wales & West,11,68,9,1,1
6567886,,North,Tin,19,C,Yorkshire,,45,8,0,1
6568130,F,South East,Gold,14,B,London,7,52,4,0,605334
6569153,U,South East,Tin,,,S & S East,6,51,5,0,1
6571948,F,South East,Tin,21,C,London,8,36,5,1,1
6573525,M,South East,Silver,28,D,S & S East,14,55,12,1,141297
6576559,U,Midlands,Silver,27,D,Midlands,4,49,5,0,4000
6584241,F,South East,Tin,13,B,S & S East,13,75,9,0,1
6584675,U,North,Silver,51,F,N West,7,65,5,0,3000
6589154,M,South East,Silver,28,D,S & S East,13,72,1,0,1000
6591892,F,Midlands,Silver,37,E,Wales & West,6,73,31,0,5000
6593348,F,Midlands,Tin,27,D,East,20,34,5,1,1
6593496,,Scottish,Tin,32,D,C Scotland,8,34,4,0,1
6593739,F,South East,Silver,4,A,London,6,62,5,0,1000
6594204,F,South East,Silver,20,C,London,11,63,9,1,500
6597165,M,Midlands,Tin,14,B,Midlands,,28,8,0,1
6598528,F,South East,Silver,18,C,London,15,44,9,0,500
6602304,U,South East,Gold,44,E,London,11,77,6,0,610764
6606350,F,North,Gold,24,C,Yorkshire,5,57,1,0,6000
6607942,,South East,Silver,10,B,London,9,41,8,0,5001
6609104,U,Midlands,Tin,52,F,Wales & West,8,53,5,0,1
6611389,M,South East,Silver,32,D,S & S East,9,62,11,0,153099
6613020,M,South East,Silver,51,F,London,8,77,6,0,3000
6621732,M,South East,Gold,9,B,London,15,71,3,0,6000
6621740,M,Midlands,Gold,18,C,Midlands,16,41,1,1,15000
6622860,F,North,Tin,,,N West,8,31,5,1,1
6625959,U,Midlands,Silver,35,D,Midlands,7,61,9,0,1000
6627536,M,Midlands,Gold,41,E,Wales & West,10,58,4,0,15000
6627773,F,South East,Tin,,,London,7,36,10,0,1
6634257,F,South East,Tin,17,C,London,5,46,4,0,1
6635377,F,North,Tin,12,B,N West,12,,4,1,1
6638953,M,Midlands,Gold,14,B,Midlands,9,63,11,0,6000
6639615,M,Midlands,Gold,15,B,Midlands,9,59,5,0,500001
6639771,M,South East,Silver,33,D,S & S East,13,39,3,1,2000
6640737,M,South East,Tin,52,F,London,8,31,7,0,1
6641016,,South East,Tin,38,E,London,4,40,5,0,1
6641113,F,South East,Silver,51,F,London,8,62,8,0,30001
6641415,M,Midlands,Gold,45,E,Wales & West,11,50,4,0,605334
6641768,,North,Gold,8,B,N West,6,66,1,0,6000
6642128,U,North,Silver,38,E,N East,,45,5,0,1000
6642934,F,North,Silver,34,D,N East,4,40,10,0,5000
6643353,F,Midlands,Silver,47,F,East,10,46,5,0,2
6643787,F,North,Gold,42,E,Yorkshire,6,43,5,1,1205335
6645704,F,Midlands,Gold,47,F,Midlands,13,30,1,1,6000
6646549,M,South East,Tin,38,E,London,7,,4,0,1
6650074,M,North,Tin,41,E,Yorkshire,7,50,4,0,1
6650376,F,North,Gold,17,C,N West,3,,2,0,7500
6652506,,South East,Tin,18,C,S & S East,8,58,5,0,1
6652840,M,South East,Gold,29,D,London,5,68,1,0,6000
6653863,,North,Gold,12,B,Yorkshire,6,67,2,0,6000
6655211,U,Midlands,Gold,5,B,Midlands,9,70,1,0,12000
6657869,F,Midlands,Silver,52,F,East,8,,3,1,1930
6658075,U,Midlands,Silver,50,F,East,8,71,2,0,3000
6658199,M,Midlands,Silver,19,C,East,,59,15,0,412454
6658628,M,South East,Gold,1,A,London,7,67,9,0,10000
6659535,F,Midlands,Silver,17,C,East,8,45,6,0,1600
6661416,U,North,Silver,24,C,Yorkshire,8,62,8,0,1000
6661637,F,Midlands,Gold,,,Ulster,11,63,1,1,6000
6663036,F,South East,Tin,37,E,London,13,56,5,0,1
6663214,F,South East,Silver,38,E,London,12,33,1,0,1000
6664997,F,South East,Silver,27,D,London,6,44,5,0,343671
6665454,F,South West,Tin,47,F,S West,8,41,5,1,1
6665977,M,North,Silver,45,E,N West,13,31,9,1,50001
6666191,,South East,Gold,20,C,London,10,,8,0,11450
6666264,F,Scottish,Tin,50,F,C Scotland,10,47,8,0,1
6666353,F,North,Silver,32,D,Yorkshire,8,62,7,0,3000
6666787,F,South East,Silver,12,B,London,8,25,5,1,4000
6667252,M,North,Gold,1,A,N East,7,60,13,0,6000
6670431,F,Midlands,Gold,18,C,Midlands,7,50,7,0,121067
6670644,M,South West,Silver,32,D,S West,10,50,3,0,35
6672140,M,Midlands,Gold,10,B,Midlands,7,56,8,0,9000
6674526,F,Midlands,Silver,2,A,Midlands,13,51,1,0,4050
6675530,F,North,Tin,27,D,Yorkshire,11,60,8,0,1
6677509,F,Midlands,Gold,19,C,East,11,74,1,0,20000
6678319,F,North,Tin,12,B,Yorkshire,9,66,,1,1
6678394,F,South East,Tin,35,D,London,11,35,8,1,1
6678882,F,North,Silver,,,N West,5,41,4,0,2680
6679978,M,Midlands,Silver,8,B,Wales & West,9,37,4,0,600
6680003,F,South East,Tin,10,B,London,7,50,8,0,1
6680178,M,South East,Tin,9,B,London,,41,9,1,1
6680453,F,South East,Silver,14,B,London,4,54,7,0,3000
6681255,F,South East,Tin,38,E,London,8,44,5,0,1
6682057,F,,Gold,19,C,,11,63,2,1,6000
6683088,,South East,Silver,29,D,London,8,49,7,0,5000
6683290,F,,Gold,8,B,,13,48,2,0,6000
6683789,F,Midlands,Silver,51,F,Wales & West,13,23,3,1,100
6684386,F,North,Gold,8,B,Yorkshire,15,51,1,0,6000
6686222,M,Midlands,Silver,23,C,East,8,49,3,0,5000
6687601,,North,Gold,16,C,N East,9,43,2,0,1206399
6687792,F,North,Silver,52,F,Yorkshire,9,51,2,1,5000
6690416,M,North,Silver,46,F,N West,8,63,2,0,4000
6691617,F,North,Silver,52,F,Yorkshire,9,48,8,0,2
6693180,F,Midlands,Tin,35,D,Midlands,6,71,5,1,1
6693865,F,South East,Gold,19,C,London,,56,4,0,610764
6697054,,Midlands,Silver,15,B,Wales & West,6,66,3,0,33978
6698042,F,Midlands,Gold,7,B,Wales & West,7,53,4,0,15000
6700756,F,South East,Silver,4,A,London,5,77,14,0,1000
6702201,F,Midlands,Silver,25,C,Midlands,16,44,10,1,500
6703887,M,North,Silver,52,F,N East,9,57,8,0,550
6705715,,South East,Gold,31,D,London,11,37,1,0,6000
6708374,F,Midlands,Tin,8,B,Wales & West,4,,4,0,1
6710662,,South East,Tin,36,E,London,5,46,8,0,1
6713017,M,South East,Gold,5,B,S & S East,4,59,1,0,6000
6714609,F,South East,Tin,52,F,London,10,38,8,0,1
6714935,F,South East,Tin,6,B,S & S East,12,41,5,1,1
6715397,M,South East,Silver,37,E,S & S East,5,,8,0,3000
6719066,F,South East,Tin,35,D,London,11,32,5,1,1
6720978,F,South East,Tin,28,D,S & S East,13,33,5,1,1
6721338,F,North,Platinum,14,B,Yorkshire,7,61,21,0,23000
6726240,F,North,Tin,47,F,Yorkshire,12,34,5,1,1
6726291,F,Midlands,Gold,14,B,Wales & West,7,69,15,1,6000
6726364,F,South East,Silver,18,C,London,12,62,9,0,30001
6727972,F,South East,Platinum,19,C,S & S East,5,60,18,0,26170
6729509,F,South East,Silver,19,C,London,,23,6,0,2500
6730248,M,South East,Silver,4,A,London,8,54,18,0,157944
6732674,M,North,Tin,44,E,N East,9,42,8,0,1
6733085,F,South East,Gold,13,B,London,6,68,2,0,12000
6733611,F,South East,Tin,52,F,S & S East,9,65,11,1,1
6733719,M,North,Silver,8,B,N West,11,55,4,1,1000
6735207,F,South East,Tin,48,F,London,5,,5,1,1
6735975,F,South East,Tin,4,A,S & S East,11,,8,0,1
6736564,M,North,Gold,34,D,N West,10,54,4,1,6000
6738516,F,Midlands,Tin,8,B,Wales & West,6,57,4,1,1
6740715,M,South East,Tin,1,A,S & S East,9,42,8,0,1
6742106,F,South East,Gold,10,B,London,9,73,28,1,605335
6745083,,North,Silver,24,C,Yorkshire,8,62,5,0,1000
6746462,F,South East,Tin,52,F,S & S East,19,51,5,1,1
6748368,F,Midlands,Silver,19,C,Midlands,10,69,5,0,2000
6748597,M,South East,Gold,52,F,London,11,65,4,0,599998
6749097,U,North,Gold,6,B,Yorkshire,,69,25,0,20000
6749720,,Scottish,Gold,47,F,C Scotland,6,,1,0,6000
6749933,U,Midlands,Silver,12,B,Midlands,9,46,1,0,100
6750273,M,Midlands,Platinum,24,C,East,4,54,8,0,2299141
6752268,M,South East,Tin,27,D,London,15,34,4,1,1
6753833,F,Midlands,Tin,24,C,Wales & West,12,62,8,1,1
6755593,F,South East,Tin,48,F,London,10,39,4,0,1
6757081,M,Midlands,Tin,32,D,Midlands,,43,5,0,1
6759491,M,Midlands,Gold,14,B,Midlands,15,38,4,1,6000
6761070,F,South East,Silver,5,B,S & S East,,59,5,0,1000
6761933,F,Midlands,Tin,34,D,East,6,,4,0,1
6763200,F,South West,Silver,45,E,S West,6,64,10,0,3000
6763944,F,Midlands,Silver,28,D,Midlands,13,,5,1,5000
6764606,F,North,Silver,33,D,N West,6,30,1,1,420
6765769,M,South West,Gold,27,D,S West,9,76,5,0,9000
6765858,,South East,Silver,14,B,London,4,61,9,0,2100
6767222,F,South East,Gold,18,C,London,4,76,17,0,1005335
6768067,U,Scottish,Gold,35,D,Border,2,71,4,0,6000
6769713,F,South East,Silver,12,B,London,11,,7,1,1050
6770924,F,Scottish,Tin,34,D,C Scotland,11,37,5,1,1
6772722,U,South East,Gold,8,B,London,7,67,7,0,610532
6773362,F,South East,Silver,2,A,London,8,47,8,0,23501
6773591,M,South East,Tin,38,E,London,7,34,4,1,1
6775292,F,South East,Tin,22,C,London,5,45,9,0,1
6775799,M,South East,Gold,25,C,London,9,59,5,1,6000
6776175,M,South East,Tin,28,D,S & S East,7,40,5,0,1
6778267,F,North,Silver,32,D,N West,11,52,8,0,1500
6778852,F,South East,Silver,12,B,London,6,69,11,0,2200
6779875,F,North,Silver,23,C,Yorkshire,8,41,1,0,600
6781594,F,,Gold,23,C,,7,74,1,0,6000
6781780,F,Scottish,Gold,32,D,N Scot,9,49,15,0,6000
6783996,,North,Gold,,,N West,7,45,1,0,6000
6784402,M,North,Silver,53,F,N West,16,37,5,1,2
6786189,M,Midlands,Silver,52,F,East,16,37,9,1,4500
6786758,F,South East,Silver,14,B,London,10,60,5,0,1000
6787746,F,South East,Silver,50,F,London,12,63,7,0,303588
6788564,F,Midlands,Silver,50,F,Midlands,,24,5,1,2
6789315,M,North,Platinum,52,F,N West,8,58,3,0,260166
6789765,U,North,Silver,16,C,N East,13,64,30,0,3000
6794947,M,North,Silver,51,F,N West,6,33,1,0,2000
6797881,F,South East,Gold,52,F,London,12,,2,1,6000
6798012,F,North,Tin,12,B,N West,9,,4,1,1
6798403,,Midlands,Gold,38,E,Midlands,13,71,2,0,6000
6799590,F,Scottish,Gold,34,D,C Scotland,10,66,2,0,6000
6801048,F,Midlands,Gold,9,B,Wales & West,11,79,1,1,10000
6802826,M,Scottish,Silver,48,F,C Scotland,12,38,5,1,2000
6803768,F,North,Gold,27,D,N West,5,46,5,1,605335
6803849,U,North,Gold,32,D,N West,8,54,7,0,610532
6804527,M,South East,Tin,14,B,London,7,33,5,0,1
6808107,,South East,Gold,40,E,London,8,70,8,0,9000
6808433,,South East,Gold,29,D,London,10,74,4,0,16000
6809502,F,South East,Silver,29,D,London,,44,5,1,1200
6810411,F,South East,Gold,28,D,London,,65,21,0,12000
6812449,,North,Tin,32,D,N East,9,70,8,0,1
6812694,,South West,Tin,34,D,S West,4,50,5,0,1
6813348,F,Midlands,Silver,35,D,Midlands,7,61,15,0,1000
6814190,M,Midlands,Tin,53,F,East,,45,,0,1
6816207,F,Scottish,Silver,18,C,N Scot,12,70,9,0,1000
6818935,F,North,Tin,12,B,Yorkshire,7,47,8,0,1
6820441,M,South East,Gold,10,B,London,10,29,5,0,7000
6822037,F,Midlands,Gold,1,A,Midlands,10,47,6,0,610764
6822703,,South East,Tin,28,D,London,,,8,0,1
6823688,M,Midlands,Silver,,,Ulster,8,61,1,0,1000
6825133,F,North,Silver,14,B,Yorkshire,6,46,3,0,3000
6830404,,South East,Silver,53,F,London,7,66,9,0,1000
6830587,F,South East,Silver,31,D,S & S East,7,60,11,0,360
6831281,F,South West,Silver,11,B,S West,4,65,5,0,214357
6832016,,South East,Gold,35,D,London,13,59,5,0,6000
6834515,F,South East,Tin,44,E,London,,38,5,1,1
6837220,M,North,Tin,27,D,N East,11,32,5,0,1
6839010,,Midlands,Silver,35,D,Wales & West,8,,4,0,5000
6840655,F,North,Silver,38,E,N East,8,53,9,0,420
6840884,M,Midlands,Silver,32,D,Wales & West,7,70,11,0,254388
6841120,F,Midlands,Silver,,,Ulster,9,,10,0,50
6841619,M,South East,Tin,52,F,London,6,54,4,1,1
6842399,F,North,Gold,24,C,N West,6,55,1,0,6000
6843409,F,Midlands,Tin,8,B,Midlands,7,60,15,0,1
6845347,,South East,Tin,28,D,S & S East,7,57,9,0,1
6845762,U,Midlands,Gold,5,B,Wales & West,11,64,6,0,6000
6847234,U,South East,Gold,10,B,London,12,68,4,0,15000
6848389,M,South East,Silver,16,C,London,4,64,7,0,400001
6849520,M,South East,Gold,31,D,London,7,53,9,0,6000
6850162,M,Midlands,Tin,49,F,Wales & West,7,60,5,0,1
6850375,U,South East,Tin,16,C,S & S East,12,60,4,1,1
6853420,F,North,Tin,51,F,N West,11,59,6,0,1
6854613,,Midlands,Silver,52,F,Midlands,5,37,9,0,3300
6858732,,South East,Gold,21,C,London,6,34,8,0,6800
6868584,F,North,Gold,41,E,N West,7,67,8,0,861622
6870694,U,Midlands,Silver,24,C,East,7,64,10,0,1000
6872840,F,Midlands,Gold,34,D,Midlands,7,59,12,0,639558
6873286,M,North,Platinum,52,F,Yorkshire,5,55,3,0,2650103
6873936,F,South East,Silver,8,B,London,13,56,2,0,2000
6875262,F,South East,Silver,12,B,London,11,59,2,1,1500
6876005,M,South East,Silver,4,A,London,7,67,13,0,4260
6877192,F,South East,Silver,4,A,S & S East,3,65,8,0,3000
6879691,F,Midlands,Platinum,2,A,Wales & West,8,51,3,0,2068155
6879926,F,North,Silver,38,E,Yorkshire,9,44,9,1,1600
6880193,F,North,Tin,34,D,Yorkshire,9,33,9,1,1
6880312,M,Midlands,Gold,25,C,Midlands,6,71,3,0,6000
6880916,F,North,Silver,16,C,N West,6,50,10,0,302667
6881785,,South East,Gold,35,D,London,11,57,7,0,6000
6882528,F,South East,Gold,15,B,S & S East,12,,5,1,19500
6883583,F,Midlands,Gold,49,F,Midlands,9,77,31,0,6000
6884318,F,Midlands,Gold,8,B,East,6,62,3,0,6000
6884652,M,Midlands,Tin,50,F,Midlands,8,28,8,0,1
6886353,F,South East,Tin,25,C,S & S East,8,38,6,1,1
6887546,,North,Silver,53,F,N West,13,57,8,0,305266
6887651,F,Midlands,Silver,28,D,Midlands,10,43,3,1,2500
6888844,F,South East,Gold,23,C,S & S East,,74,11,1,12000
6889905,F,South East,Silver,47,F,London,9,37,5,1,2
6890687,,Midlands,Silver,49,F,Wales & West,6,32,8,0,360
6891411,F,Midlands,Gold,35,D,Midlands,7,60,4,0,13000
6891780,F,North,Tin,16,C,N West,9,40,9,0,1
6892744,,North,Tin,8,B,N West,9,31,5,0,1
6894607,U,South East,Silver,12,B,London,4,45,9,0,600
6894844,F,Midlands,Silver,20,C,Midlands,6,46,16,0,5000
6895565,F,North,Silver,35,D,N West,16,33,5,1,1000
6895573,M,Midlands,Gold,5,B,Midlands,6,73,3,0,6000
6896197,F,North,Silver,14,B,N West,10,46,3,1,35
6896480,U,,Silver,34,D,,7,77,7,0,2000
6897509,U,South West,Tin,16,C,S West,4,55,12,0,1
6899463,,South East,Gold,25,C,London,6,50,1,0,6000
6900283,F,South East,Gold,26,C,London,11,44,11,1,13000
6902154,M,North,Silver,18,C,N West,7,70,13,0,3000
6902340,F,South East,Silver,51,F,London,14,58,2,0,100
6903703,F,Midlands,Gold,5,B,Midlands,8,65,2,0,6000
6904742,F,Midlands,Tin,32,D,Midlands,6,52,9,0,1
6905560,M,South East,Gold,35,D,London,9,40,7,0,1456129
6906443,M,Midlands,Silver,24,C,Midlands,10,49,4,0,1200
6908780,U,North,Tin,32,D,N West,13,36,5,0,1
6912176,,Midlands,Gold,12,B,Midlands,12,64,4,0,17500
6912311,M,Scottish,Silver,47,F,N Scot,6,43,4,0,600
6912621,U,South East,Tin,28,D,London,9,62,11,0,1
6913059,M,Midlands,Gold,35,D,Wales & West,9,74,3,0,6000
6917089,F,South East,Gold,9,B,London,10,76,2,1,6000
6917917,M,South East,Silver,40,E,S & S East,6,76,2,0,3050
6918646,M,South East,Tin,52,F,London,9,49,7,0,1
